log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case,"wfpc2,2,f555w,a2d7,cont#50180",Z,eps,"wfpc2,2,f814w,a2d7,cont#50180"
1.32,0.725,3.42,5.415215,4.608539,4.231461,4.448292,0.3116329,8.806056,51.749123698395735,8.529810835846515,6.995713254724001e-06,1.9548930382103335e-08,0.0,LB,1.8336561001765705 VEGAMAG,0.02,0.1,1.781784819649621 VEGAMAG
1.32,0.775,3.42,5.41294,4.719569,4.350051,4.442956,0.2986747,8.791963,32.9493612604644,9.93401702597686,7.080484884740472e-06,3.00444321421682e-08,0.0,LB,2.265347598724513 VEGAMAG,0.02,0.1,2.304195723230796 VEGAMAG
1.32,0.825,3.42,5.413957,4.825038,4.341262,4.429838,0.2977799,8.797737,33.68643092899208,11.91486154354978,7.075448920039776e-06,4.14896718574689e-08,0.0,LB,2.255353653015011 VEGAMAG,0.02,0.1,2.28846639837861 VEGAMAG
1.32,0.875,3.42,5.415141,4.928204,4.334934,4.395297,0.2963939,8.803196,34.787642633089504,15.730662014364858,7.071344571483227e-06,7.195400963603469e-07,0.0,LB,2.2131301946765713 VEGAMAG,0.02,0.1,2.242025602711877 VEGAMAG
1.32,0.925,3.42,5.405295,5.014989,3.880035,4.328551,0.3903285,8.853945,298.609073492932,23.639048952416815,8.216956729791479e-06,9.379917098102736e-07,0.0,LB,0.37482751414585236 VEGAMAG,0.02,0.1,-0.2202754894662462 VEGAMAG
1.32,0.975,3.42,5.427893,5.173606,3.795142,3.522684,0.6600667,8.856261,442.2267406119312,1160.2885325134448,1.1380700647020612e-05,1.2311670957595926e-05,0.0,LB,0.3584124531968036 VEGAMAG,0.02,0.1,-0.46760699580136844 VEGAMAG
1.32,0.575,3.44,5.395231,4.197544,3.824302,4.425067,0.58569,8.850998,378.1716774925063,5.9141822022106245,9.937062011245346e-06,2.6537682876816304e-09,0.0,LB,0.39445219609096416 VEGAMAG,0.02,0.1,-0.34639078381293764 VEGAMAG
1.32,0.625,3.44,5.402956,4.336189,3.865063,4.436377,0.5135902,8.851299,317.56234479652625,6.585609875555939,8.654161588811832e-06,5.41659045380645e-09,0.0,LB,0.3784334132427958 VEGAMAG,0.02,0.1,-0.25372399986421046 VEGAMAG
1.32,0.675,3.44,5.412337,4.472736,4.169801,4.444512,0.3108625,8.845162,74.34572483951406,7.423315175368175,6.954741621936314e-06,1.0547778471562029e-08,0.0,LB,1.3676465278219296 VEGAMAG,0.02,0.1,1.255081217123739 VEGAMAG
1.32,0.725,3.44,5.414821,4.598061,4.170191,4.445836,0.3118506,8.841787,75.06215004801504,8.523392734516385,6.922149903827022e-06,1.8359168170270186e-08,0.0,LB,1.3447024069195612 VEGAMAG,0.02,0.1,1.2325555666056043 VEGAMAG
1.32,0.775,3.44,5.408967,4.708824,4.120434,4.43992,0.3488011,8.843039,93.23199983983667,9.950018769724368,6.780941536187762e-06,2.804529418748084e-08,0.0,LB,1.1546606907859702 VEGAMAG,0.02,0.1,0.9851788458029176 VEGAMAG
1.32,0.825,3.44,5.406968,4.815641,3.898185,4.426564,0.3770428,8.845645,278.32165614241774,11.96569696493477,7.808219258052546e-06,3.8808334058476064e-08,0.0,LB,0.3666263654698487 VEGAMAG,0.02,0.1,-0.18551636617201828 VEGAMAG
1.32,0.875,3.44,5.409362,4.921328,4.100589,4.391606,0.3663252,8.840292,105.72117955305104,15.87427867017804,6.583426632021034e-06,6.987181102695269e-07,0.0,LB,0.9998246426148205 VEGAMAG,0.02,0.1,0.8051005676930856 VEGAMAG
1.3,0.975,3.34,5.376772,5.11529,4.438287,3.505137,0.2127867,8.337649,21.721109251919984,1176.684411397245,6.437229605761448e-06,1.038384029513689e-05,0.0,LB,2.8071955620567604 VEGAMAG,0.02,0.1,2.8964776053585006 VEGAMAG
1.3,0.975,3.36,5.376545,5.115937,4.07648,3.505502,0.3371826,8.361352,113.13760996007927,1175.490165393143,5.877883850816858e-06,1.0395873829376613e-05,0.0,LB,1.0013365822439524 VEGAMAG,0.02,0.1,0.7739572643297377 VEGAMAG
1.3,0.875,3.38,5.364231,4.879526,4.974416,4.396623,0.01267502,8.294242,1.6638045207820884,14.782776129737648,1.0984315536682949e-05,5.892017119051646e-07,0.0,LB,18.467860171259154 VEGAMAG,0.02,0.1,19.57736684792865 VEGAMAG
1.3,0.925,3.38,5.377934,4.972765,4.501863,4.339493,0.1589908,8.322009,15.713321629825874,21.410903791152872,6.768415323086169e-06,8.018645241963751e-07,0.0,LB,3.2672442380270397 VEGAMAG,0.02,0.1,3.386026009749438 VEGAMAG
1.3,0.975,3.38,5.378483,5.116685,4.066972,3.506349,0.3385797,8.369645,117.70204269467553,1171.9578706078637,5.8704041306653614e-06,1.039388721633704e-05,0.0,LB,0.9757605289210403 VEGAMAG,0.02,0.1,0.7348721510973921 VEGAMAG
1.3,0.875,3.4,5.377056,4.879027,4.756184,4.396477,0.1132568,8.309565,4.67408063111272,14.784341988260872,7.491917735707649e-06,5.881390287161754e-07,0.0,LB,5.441787997508197 VEGAMAG,0.02,0.1,17.458607447777883 VEGAMAG
1.3,0.925,3.4,5.377098,4.971832,4.066645,4.338741,0.3407292,8.367802,117.82433573724578,21.462040002362382,5.861449127178741e-06,7.984780831471355e-07,0.0,LB,0.9755967291843914 VEGAMAG,0.02,0.1,0.7342372908750983 VEGAMAG
1.3,0.975,3.4,5.377266,5.118012,4.08834,3.507173,0.3316294,8.36032,107.01508480928996,1169.254365351898,5.942538444192605e-06,1.0417223932099105e-05,0.0,LB,1.0482429349538391 VEGAMAG,0.02,0.1,0.8372087750558033 VEGAMAG
1.3,0.825,3.42,5.378243,4.772313,4.515533,4.428214,0.1544008,8.324134,14.628405820201994,11.297412855177294,6.8203867182552376e-06,3.2810738081307716e-08,0.0,LB,3.372075230990501 VEGAMAG,0.02,0.1,3.4970105389950232 VEGAMAG
1.3,0.875,3.42,5.374644,4.877876,4.159777,4.396115,0.2871227,8.362614,78.19140195388051,14.78934703947234,6.137860307021618e-06,5.858102954295668e-07,0.0,LB,1.3130194465145284 VEGAMAG,0.02,0.1,1.1895380034220182 VEGAMAG
1.3,0.925,3.42,5.372092,4.970671,4.107299,4.337643,0.322432,8.352592,98.66201933321302,21.541800522622022,5.960517947455376e-06,7.941819275319077e-07,0.0,LB,1.10951596090765 VEGAMAG,0.02,0.1,0.9234875979833868 VEGAMAG
1.3,0.975,3.42,5.366265,5.119513,3.864353,3.507912,0.380308,8.291274,301.33806834269734,1167.2798805268503,7.395456723171404e-06,1.0451629355236136e-05,0.0,LB,0.4989191893295475 VEGAMAG,0.02,0.1,-0.1350326917350353 VEGAMAG
1.3,0.775,3.44,5.374103,4.664007,4.095605,4.438752,0.3326778,8.356919,103.1183606274949,9.500612391680765,5.973419288787479e-06,2.2906935870967343e-08,0.0,LB,1.084223697088249 VEGAMAG,0.02,0.1,0.8829319797799151 VEGAMAG
1.3,0.825,3.44,5.373246,4.770568,4.095361,4.427734,0.332126,8.360489,103.736597670782,11.29970225350679,5.973625606943579e-06,3.2456224595244524e-08,0.0,LB,1.072731877863149 VEGAMAG,0.02,0.1,0.8711162165455166 VEGAMAG
1.3,0.875,3.44,5.376503,4.87578,4.098509,4.395157,0.3277434,8.361932,101.97647600447172,14.818935235420556,5.976845093021186e-06,5.809463132909827e-07,0.0,LB,1.0907372172843455 VEGAMAG,0.02,0.1,0.8932836530742838 VEGAMAG
1.3,0.925,3.44,5.367794,4.967492,3.862698,4.334589,0.3803765,8.296023,305.1918979158972,21.767622641114052,7.452362983604443e-06,7.820580666908628e-07,0.0,LB,0.4867701821332737 VEGAMAG,0.02,0.1,-0.1513775472990564 VEGAMAG
1.3,0.975,3.44,5.370872,5.121306,3.76407,3.509771,0.6423668,8.315427,477.8328464029706,1159.7543229134849,1.0733243942261545e-05,1.0453891782069905e-05,0.0,LB,0.5348091600056581 VEGAMAG,0.02,0.1,-0.38924515490943223 VEGAMAG
1.3,0.625,3.46,5.376411,4.290576,4.340429,4.431964,0.2750549,8.300194,33.08338964999794,6.377010029083676,6.297627951505954e-06,4.264420279739515e-09,0.0,LB,2.2982040605018828 VEGAMAG,0.02,0.1,2.330765885427608 VEGAMAG
1.3,0.675,3.46,5.370304,4.423139,4.364533,4.440361,0.2730683,8.285134,29.851901503920523,7.146664588280794,6.315212955550555e-06,8.209732375010417e-09,0.0,LB,2.4178335453023925 VEGAMAG,0.02,0.1,2.465830978251622 VEGAMAG
1.3,0.725,3.46,5.370328,4.544844,4.367421,4.44171,0.2722998,8.284671,29.602405269092912,8.170634810829688,6.3116222718704e-06,1.4118904477978141e-08,0.0,LB,2.4238330941998143 VEGAMAG,0.02,0.1,2.473611262576373 VEGAMAG
1.3,0.775,3.46,5.373157,4.658655,4.387924,4.437288,0.2645319,8.280732,27.010399020443945,9.506144246381488,6.341295624373614e-06,2.2157104195233823e-08,0.0,LB,2.5370928057480313 VEGAMAG,0.02,0.1,2.599111287910254 VEGAMAG
1.3,0.825,3.46,5.368171,4.764595,3.863212,4.425809,0.3747332,8.286756,304.45982961582683,11.322178565705537,7.425864151590709e-06,3.1169583564220865e-08,0.0,LB,0.48718253042578485 VEGAMAG,0.02,0.1,-0.14966006381151864 VEGAMAG
1.3,0.875,3.46,5.357748,4.871234,3.86814,4.392929,0.3855378,8.286727,302.7373464955127,14.894159488115225,7.331097576839373e-06,5.702666839139253e-07,0.0,LB,0.45370758004433354 VEGAMAG,0.02,0.1,-0.17071257722422573 VEGAMAG
1.28,0.975,3.3,5.335549,5.064208,4.554416,3.50594,0.1341275,7.817774,11.035296336809555,1105.3097475167583,6.089435012965041e-06,8.40665064837354e-06,0.0,LB,3.8434372684298177 VEGAMAG,0.02,0.1,4.078333700766482 VEGAMAG
1.28,0.925,3.32,5.331301,4.923077,4.955763,4.342117,0.03038112,7.783295,1.8545241791453453,19.977631590555117,9.1814865002033e-06,6.567801219631458e-07,0.0,LB,18.151566344975958 VEGAMAG,0.02,0.1,19.330199777668053 VEGAMAG
1.28,0.975,3.32,5.334204,5.064944,4.092005,3.505787,0.3125618,7.871697,100.82355350736384,1107.000966366036,5.282785778137494e-06,8.437076753989558e-06,0.0,LB,1.1551103136101148 VEGAMAG,0.02,0.1,0.9490162795726986 VEGAMAG
1.28,0.875,3.34,5.334108,4.826342,4.921378,4.395998,0.05300428,7.796413,2.1833662862361787,13.944951238457532,8.348683554043206e-06,4.7314472218042134e-07,0.0,LB,17.417425269725666 VEGAMAG,0.02,0.1,19.01412773369625 VEGAMAG
1.28,0.925,3.34,5.330193,4.922279,4.467002,4.341754,0.1753319,7.827349,17.702679226883948,19.99254121516242,5.741627323920338e-06,6.546075349393285e-07,0.0,LB,3.13993220928388 VEGAMAG,0.02,0.1,3.243163602626878 VEGAMAG
1.28,0.975,3.34,5.335938,5.065341,4.096074,3.505671,0.3089354,7.874513,100.04030335874944,1108.1052181334455,5.281168205352933e-06,8.454540326940977e-06,0.0,LB,1.1471698005150943 VEGAMAG,0.02,0.1,0.946500208949157 VEGAMAG
1.28,0.875,3.36,5.335032,4.82636,4.801514,4.396055,0.09399834,7.792418,3.740885365325222,13.941612256832734,6.869671973271897e-06,4.733125281520576e-07,0.0,LB,6.600581424277498 VEGAMAG,0.02,0.1,17.826719551969163 VEGAMAG
1.28,0.925,3.36,5.335868,4.921641,4.099623,4.341197,0.3121091,7.864501,97.83224058737132,20.02926441965622,5.295585690928576e-06,6.526975762880869e-07,0.0,LB,1.1740722705385487 VEGAMAG,0.02,0.1,0.978082595902785 VEGAMAG
1.28,0.975,3.36,5.335978,5.065725,4.096919,3.50559,0.3067406,7.87573,98.73428829544596,1109.013926860255,5.293098793575361e-06,8.47026504205007e-06,0.0,LB,1.1705596328095758 VEGAMAG,0.02,0.1,0.9710085831546134 VEGAMAG
1.28,0.875,3.38,5.328432,4.82516,4.113084,4.395602,0.309304,7.85471,93.09921090889948,13.951438853349922,5.317297995349767e-06,4.7103155278695996e-07,0.0,LB,1.2010792299298534 VEGAMAG,0.02,0.1,1.0224150408300692 VEGAMAG
1.28,0.925,3.38,5.332293,4.921029,4.101566,4.340537,0.307747,7.870917,97.95441155212946,20.07603758187776,5.302699296416576e-06,6.507797039325514e-07,0.0,LB,1.1596095388258132 VEGAMAG,0.02,0.1,0.966162088159005 VEGAMAG
1.28,0.975,3.38,5.337844,5.066108,4.094449,3.50546,0.3079969,7.879049,100.47846690453356,1110.2403319611535,5.276719396083593e-06,8.48771913498991e-06,0.0,LB,1.1475943630130758 VEGAMAG,0.02,0.1,0.9447659871344927 VEGAMAG
1.28,0.875,3.4,5.333696,4.824058,4.104033,4.395119,0.3079959,7.865557,95.90803652524426,13.964776840722813,5.3054350231341714e-06,4.689332200393821e-07,0.0,LB,1.1905853413542544 VEGAMAG,0.02,0.1,1.0003453654147954 VEGAMAG
1.28,0.925,3.4,5.333743,4.920257,4.09429,4.339953,0.3097743,7.875785,99.87734749429052,20.112219492828466,5.292964729359034e-06,6.484821107667794e-07,0.0,LB,1.161595915414999 VEGAMAG,0.02,0.1,0.9585557313044479 VEGAMAG
1.28,0.975,3.4,5.335701,5.067093,4.086497,3.50523,0.3104078,7.885022,104.64946200373927,1112.5870483429887,5.249162287646971e-06,8.529410176704978e-06,0.0,LB,1.1081726203009423 VEGAMAG,0.02,0.1,0.8946346500212232 VEGAMAG
1.28,0.825,3.42,5.33572,4.715814,4.097744,4.42422,0.3102846,7.872244,99.08684491630524,10.78246358245633,5.294683446084473e-06,2.495134722943368e-08,0.0,LB,1.1578029663630263 VEGAMAG,0.02,0.1,0.959341464365222 VEGAMAG
1.28,0.875,3.42,5.334863,4.82294,4.103562,4.394627,0.3073121,7.869645,96.41641959383242,13.978481628199196,5.2902476141306725e-06,4.668023137494505e-07,0.0,LB,1.1819396797371473 VEGAMAG,0.02,0.1,0.9910890011787499 VEGAMAG
1.28,0.925,3.42,5.33437,4.919288,4.088793,4.339092,0.3096852,7.884083,102.46652311155827,20.16958674328059,5.280110361803725e-06,6.455293605114497e-07,0.0,LB,1.1397637325177645 VEGAMAG,0.02,0.1,0.9293429269122055 VEGAMAG
1.28,0.975,3.42,5.337468,5.067395,4.08394,3.50507,0.3087041,7.890172,105.30839651365363,1113.7943230918752,5.263322725482252e-06,8.545077383327658e-06,0.0,LB,1.1104020039609896 VEGAMAG,0.02,0.1,0.8933684122017926 VEGAMAG
1.28,0.825,3.44,5.335459,4.714811,4.098235,4.423926,0.3098495,7.873822,98.84301860068562,10.7846237947935,5.291575536502966e-06,2.4788428792035466e-08,0.0,LB,1.1601705696404674 VEGAMAG,0.02,0.1,0.962356195745574 VEGAMAG
1.28,0.875,3.44,5.336422,4.821695,4.095835,4.394088,0.3093109,7.877998,99.94521348807994,13.993102004858471,5.282068147121434e-06,4.644414796547389e-07,0.0,LB,1.150691387827436 VEGAMAG,0.02,0.1,0.949704880724298 VEGAMAG
1.28,0.925,3.44,5.336214,4.918509,4.087378,4.338486,0.3094879,7.888346,104.33787802548794,20.20789143447968,5.272978493367633e-06,6.433569546242711e-07,0.0,LB,1.1091987816192561 VEGAMAG,0.02,0.1,0.8968593223007448 VEGAMAG
1.28,0.975,3.44,5.336109,5.068136,4.077202,3.504851,0.3067739,7.898414,108.45960039449636,1115.8838701545246,5.262110940154819e-06,8.578532481397998e-06,0.0,LB,1.0884909490538819 VEGAMAG,0.02,0.1,0.8621225670651145 VEGAMAG
1.28,0.775,3.46,5.330398,4.609511,4.517365,4.434579,0.1488168,7.769538,13.717785257687728,9.095988445454925,5.947836202828331e-06,1.749717759905818e-08,0.0,LB,3.504912479284701 VEGAMAG,0.02,0.1,3.630932602498793 VEGAMAG
1.28,0.825,3.46,5.337113,4.713076,4.091458,4.423407,0.3088271,7.883216,101.470312995006,10.788870990779625,5.29256255708326e-06,2.450637077570348e-08,0.0,LB,1.1445819864111473 VEGAMAG,0.02,0.1,0.9377538899886184 VEGAMAG
1.28,0.875,3.46,5.331638,4.819998,4.092306,4.393359,0.3093101,7.88877,102.972202006342,14.012770202302416,5.291867967853837e-06,4.612708391171965e-07,0.0,LB,1.1074744953974003 VEGAMAG,0.02,0.1,0.9017839073161027 VEGAMAG
1.28,0.925,3.46,5.330147,4.916559,3.862174,4.337036,0.3820549,7.855091,292.843777269132,20.29756776473856,6.350413429707661e-06,6.38241441731415e-07,0.0,LB,0.5813562533783267 VEGAMAG,0.02,0.1,-0.058123716172187034 VEGAMAG
1.28,0.975,3.46,5.32025,5.070069,3.698638,3.504327,0.90887,7.801494,610.0690599174403,1120.9235666382142,1.1660844393288193e-05,8.661896697647223e-06,0.0,LB,0.8079401646161521 VEGAMAG,0.02,0.1,-0.34903143358773203 VEGAMAG
1.28,0.625,3.48,5.335024,4.241633,4.062796,4.426677,0.3283452,7.877556,115.13198700591028,6.176166565412923,5.183558449761254e-06,3.274967541370472e-09,0.0,LB,1.0504946515172353 VEGAMAG,0.02,0.1,0.8035561994447238 VEGAMAG
1.28,0.675,3.48,5.331885,4.368041,4.413502,4.434822,0.211668,7.851042,23.0174919533923,6.880704389789345,5.589873759699208e-06,6.150224939002762e-09,0.0,LB,2.780039157366766 VEGAMAG,0.02,0.1,2.8563856800049603 VEGAMAG
1.28,0.725,3.48,5.332164,4.489064,4.100319,4.436618,0.3104092,7.863561,97.87009277403811,7.844222430325503,5.273221328592569e-06,1.0614804502887762e-08,0.0,LB,1.169018208183148 VEGAMAG,0.02,0.1,0.9739406925551719 VEGAMAG
1.28,0.775,3.48,5.33724,4.601163,4.074333,4.432609,0.3117202,7.888936,109.93905510301386,9.091101362109638,5.224599445582135e-06,1.6640485766597945e-08,0.0,LB,1.077146240730339 VEGAMAG,0.02,0.1,0.8467484086914701 VEGAMAG
1.28,0.825,3.48,5.338027,4.71027,4.081704,4.422571,0.307025,7.891107,106.4951917858526,10.795555637740827,5.239851752931125e-06,2.4063843806287717e-08,0.0,LB,1.0999904502200153 VEGAMAG,0.02,0.1,0.8798789963868159 VEGAMAG
1.28,0.875,3.48,5.339188,4.817414,4.077052,4.392082,0.3084644,7.897888,109.69529489503483,14.053548603692867,5.236522814383961e-06,4.565454301371732e-07,0.0,LB,1.0648338742936803 VEGAMAG,0.02,0.1,0.838255607417423 VEGAMAG
1.26,0.975,3.26,5.281752,5.013948,4.925178,3.508002,0.0327454,7.277278,1.9865577743211729,1033.2609109314265,7.882663726373965e-06,6.796244585314711e-06,0.0,LB,17.673079637163855 VEGAMAG,0.02,0.1,19.214284577328186 VEGAMAG
1.26,0.925,3.28,5.281106,4.872271,4.935984,4.343997,0.02356626,7.271154,1.889604871914525,18.68017756013119,8.1629098454846e-06,5.351801537712871e-07,0.0,LB,17.921884669794572 VEGAMAG,0.02,0.1,19.300961926157264 VEGAMAG
1.26,0.975,3.28,5.285441,5.014194,4.439746,3.507981,0.1898776,7.332989,19.04443093171781,1033.6630691014857,4.923455307728656e-06,6.803540901170337e-06,0.0,LB,3.0870292024129453 VEGAMAG,0.02,0.1,3.177047565856832 VEGAMAG
1.26,0.925,3.3,5.288091,4.871537,4.519172,4.343581,0.1405781,7.308275,12.785832185358531,18.70010305885216,5.227391170858862e-06,5.334699979843646e-07,0.0,LB,3.6510614063672597 VEGAMAG,0.02,0.1,3.7783901492337457 VEGAMAG
1.26,0.975,3.3,5.290342,5.015185,4.10611,3.507757,0.2962338,7.378112,90.77201996898,1036.1389505163802,4.643890812254115e-06,6.8379040114333485e-06,0.0,LB,1.297627600893707 VEGAMAG,0.02,0.1,1.1100704121253246 VEGAMAG
1.26,0.875,3.32,5.287028,4.772401,4.647277,4.395166,0.1161354,7.301688,6.802948762275671,13.155701170565289,5.503639766705494e-06,3.786334686208456e-07,0.0,LB,4.573916012689781 VEGAMAG,0.02,0.1,6.986083989831711 VEGAMAG
1.26,0.925,3.32,5.286958,4.870763,4.133801,4.342911,0.2797957,7.365551,80.04569873178708,18.74118293981502,4.69023928537323e-06,5.315669855030266e-07,0.0,LB,1.408277183032004 VEGAMAG,0.02,0.1,1.2550081112982836 VEGAMAG
1.26,0.975,3.32,5.291305,5.015884,4.100341,3.507583,0.2950765,7.387929,93.30738108674343,1037.650261842829,4.644179530980277e-06,6.861467332471118e-06,0.0,LB,1.2725550799171892 VEGAMAG,0.02,0.1,1.0775063697297138 VEGAMAG
1.26,0.875,3.34,5.286565,4.771668,4.427001,4.394933,0.1990476,7.334995,20.353448376538235,13.158700432420977,4.901894951431383e-06,3.775852320321023e-07,0.0,LB,2.993097755643066 VEGAMAG,0.02,0.1,3.0766084306241135 VEGAMAG
1.26,0.925,3.34,5.289655,4.87003,4.106993,4.342387,0.2949373,7.379491,90.56804642392014,18.77067974209869,4.63227143914251e-06,5.298415347169687e-07,0.0,LB,1.2972223892524526 VEGAMAG,0.02,0.1,1.110801164165346 VEGAMAG
1.26,0.975,3.34,5.292363,5.016335,4.095787,3.507465,0.2943618,7.394529,95.34062618701424,1038.7140354687488,4.640128417466548e-06,6.876556252289211e-06,0.0,LB,1.2534039837425281 VEGAMAG,0.02,0.1,1.0523538186415893 VEGAMAG
1.26,0.875,3.36,5.289086,4.770614,4.121717,4.394477,0.2895718,7.367297,84.85237448529945,13.170370730060135,4.664498953757449e-06,3.759568481339043e-07,0.0,LB,1.3516546952035369 VEGAMAG,0.02,0.1,1.1837559928315267 VEGAMAG
1.26,0.925,3.36,5.292315,4.869158,4.095198,4.341789,0.2954562,7.388782,95.16341092870104,18.803643120484917,4.647420827970997e-06,5.277910239788765e-07,0.0,LB,1.2610363913476519 VEGAMAG,0.02,0.1,1.0592041559481302 VEGAMAG
1.26,0.975,3.36,5.290838,5.016919,4.091323,3.507292,0.2914142,7.403402,96.77206311194983,1040.2123364346992,4.629563016651848e-06,6.897695207014123e-06,0.0,LB,1.2483558399851302 VEGAMAG,0.02,0.1,1.0413464365326697 VEGAMAG
1.26,0.825,3.38,5.276019,4.664479,4.932179,4.421637,0.02357989,7.232902,1.8980493497437347,10.285300860914216,8.071829875607923e-06,1.959246140823426e-08,0.0,LB,17.864053085786303 VEGAMAG,0.02,0.1,19.2971828048252 VEGAMAG
1.26,0.875,3.38,5.290019,4.76947,4.115569,4.394007,0.2898041,7.377274,87.02799938521521,13.181565742175712,4.657061787856858e-06,3.7419932520510034e-07,0.0,LB,1.3328102479920334 VEGAMAG,0.02,0.1,1.1572722024610127 VEGAMAG
1.26,0.925,3.38,5.291604,4.868305,4.097364,4.341077,0.2896144,7.396756,94.40587025079252,18.84681640821605,4.634597254248299e-06,5.257290798783531e-07,0.0,LB,1.2651978506040218 VEGAMAG,0.02,0.1,1.0662348005082967 VEGAMAG
1.26,0.975,3.38,5.293531,5.017142,4.092697,3.507199,0.2890654,7.406208,96.2941712971556,1040.9646940933255,4.65096423622912e-06,6.906595160682586e-06,0.0,LB,1.2506782331522504 VEGAMAG,0.02,0.1,1.045511112467784 VEGAMAG
1.26,0.825,3.4,5.283971,4.662677,4.365736,4.42114,0.2348932,7.317017,26.924583880514707,10.287527283213578,4.815273950065715e-06,1.9363238733514567e-08,0.0,LB,2.6368514672995644 VEGAMAG,0.02,0.1,2.685592324342836 VEGAMAG
1.26,0.875,3.4,5.292439,4.768189,4.102985,4.39353,0.2921343,7.389051,92.3678851172026,13.191069241225858,4.646179668232531e-06,3.7225196591454994e-07,0.0,LB,1.2785646548764051 VEGAMAG,0.02,0.1,1.0869648897763873 VEGAMAG
1.26,0.925,3.4,5.293397,4.8674,4.094445,4.340371,0.2874052,7.405052,95.7385840311829,18.88839255282268,4.627207764186456e-06,5.23565474350825e-07,0.0,LB,1.2525488014444175 VEGAMAG,0.02,0.1,1.0497150982845338 VEGAMAG
1.26,0.975,3.4,5.294562,5.017712,4.092924,3.506984,0.2881027,7.409716,96.42196992884428,1042.641483074211,4.654713981316357e-06,6.928352889878014e-06,0.0,LB,1.246407727198695 VEGAMAG,0.02,0.1,1.0415442549408105 VEGAMAG
1.26,0.775,3.42,5.28064,4.552816,4.761274,4.42964,0.09475664,7.252795,4.110904615036213,8.717278077144012,5.883747137144602e-06,1.3134664982749774e-08,0.0,LB,5.771765223489851 VEGAMAG,0.02,0.1,17.725422656480447 VEGAMAG
1.26,0.825,3.42,5.291129,4.658946,4.101131,4.420013,0.2933351,7.386535,92.86071002187111,10.296698588879796,4.6482127755015935e-06,1.8875566730685283e-08,0.0,LB,1.2781975319950023 VEGAMAG,0.02,0.1,1.0841821695818399 VEGAMAG
1.26,0.875,3.42,5.292398,4.766943,4.097432,4.392999,0.2929037,7.395355,94.48807473377798,13.204349166888912,4.650514469859024e-06,3.7034373311278763e-07,0.0,LB,1.2628943898172762 VEGAMAG,0.02,0.1,1.0640211371907615 VEGAMAG
1.26,0.925,3.42,5.294448,4.866663,4.093464,4.339799,0.288041,7.407469,96.20175612851511,18.922129046935137,4.6411542227288285e-06,5.218203358792269e-07,0.0,LB,1.2480668049555332 VEGAMAG,0.02,0.1,1.0439250850386594 VEGAMAG
1.26,0.975,3.42,5.294322,5.017891,3.866519,3.506805,0.3628344,7.421417,276.5833292823013,1043.7824730264774,5.402963081364914e-06,6.93837869757576e-06,0.0,LB,0.6649213611186466 VEGAMAG,0.02,0.1,0.03643297853201277 VEGAMAG
1.26,0.725,3.44,5.284965,4.435266,4.589527,4.431544,0.1250328,7.278279,8.789085716574279,7.547444011137931,5.375922509345827e-06,8.03048915630115e-09,0.0,LB,4.214117907899516 VEGAMAG,0.02,0.1,4.699858192848929 VEGAMAG
