log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case,"wfpc2,2,f450w,a2d7,cont#50180",Z,eps,"wfpc2,2,f606w,a2d7,cont#50180","wfpc2,2,f814w,a2d7,cont#50180"
1.12,0.825,3.22,4.971047,4.215443,3.652888,4.37559,0.3509078,4.693626,505.0879411936146,7.582216832368138,3.2708528017346834e-06,3.47337760663113e-08,0.0,LB,2.349931937554736 VEGAMAG,0.02,0.1,1.2230414836133008 VEGAMAG,0.35773161833129286 VEGAMAG
1.12,0.875,3.22,4.974584,4.336729,3.620154,4.363545,0.4779647,4.716532,589.437822752565,9.215688781900832,3.758123085958046e-06,5.8434051637698745e-08,0.0,LB,2.5991262016776115 VEGAMAG,0.02,0.1,1.336815988178115 VEGAMAG,0.36921536469905925 VEGAMAG
1.12,0.925,3.22,4.979597,4.464891,3.602129,4.326924,0.591441,4.727704,643.55400888577,12.642908649982797,4.052415800364328e-06,9.66578209063746e-08,1.1731742158421415e-19,LB,2.7485241786210235 VEGAMAG,0.02,0.1,1.4070259327208856 VEGAMAG,0.37991923809488126 VEGAMAG
1.12,0.975,3.22,4.975431,4.698942,3.598589,3.514702,0.6123439,4.729638,652.5127467825848,697.184944371583,4.117655415249381e-06,1.835891453074058e-06,0.0,LB,2.7868881401594137 VEGAMAG,0.02,0.1,1.4294377052557594 VEGAMAG,0.3903726287108067 VEGAMAG
1.12,0.625,3.24,4.957255,3.73642,3.753067,4.358056,0.2138212,4.608818,313.121580177745,4.735397058045404,2.1007820598708897e-06,3.988264933273778e-09,0.0,LB,1.83728974020114 VEGAMAG,0.02,0.1,1.064056607720154 VEGAMAG,0.4685704320784789 VEGAMAG
1.12,0.675,3.24,4.9629,3.860336,3.69976,4.368685,0.2587033,4.636793,402.5724030256029,5.200625726227547,2.631528028111411e-06,7.033135749596034e-09,0.0,LB,2.074841782758299 VEGAMAG,0.02,0.1,1.124227432555922 VEGAMAG,0.3929745970502585 VEGAMAG
1.12,0.725,3.24,4.96783,3.977807,3.650811,4.376402,0.3642362,4.669732,507.4613844876001,5.745871377574249,3.2445390087285437e-06,1.2011161321396356e-08,0.0,LB,2.3756165129935636 VEGAMAG,0.02,0.1,1.2404443491126216 VEGAMAG,0.36886062866481883 VEGAMAG
1.12,0.775,3.24,4.970763,4.095413,3.651821,4.37874,0.3549433,4.687192,507.115634312945,6.508537328396485,3.268767264417954e-06,2.041009377010358e-08,0.0,LB,2.3596360533336727 VEGAMAG,0.02,0.1,1.228496291602983 VEGAMAG,0.35996701676657916 VEGAMAG
1.12,0.825,3.24,4.973343,4.214303,3.641312,4.375328,0.3857907,4.705722,533.2710407635458,7.581419011780594,3.4417950052432795e-06,3.4565194100372896e-08,0.0,LB,2.4339987974710233 VEGAMAG,0.02,0.1,1.2604222367624507 VEGAMAG,0.3597749485101964 VEGAMAG
1.12,0.875,3.24,4.975223,4.335597,3.601725,4.363253,0.5861363,4.725302,642.4376724774185,9.216041039099276,4.052182531273103e-06,5.8156732771851424e-08,1.2228480896807421e-19,LB,2.760071868122748 VEGAMAG,0.02,0.1,1.4167597300104817 VEGAMAG,0.3882928684572784 VEGAMAG
1.12,0.925,3.24,4.976626,4.464094,3.601569,4.326593,0.5900982,4.727884,643.3480663808699,12.650567259794991,4.067794455236454e-06,9.633630836322112e-08,3.7354464030123964e-20,LB,2.760001966230811 VEGAMAG,0.02,0.1,1.4159889646210855 VEGAMAG,0.3869965642091222 VEGAMAG
1.12,0.975,3.24,4.976909,4.698848,3.596725,3.51469,0.6245978,4.728779,657.7729352240634,697.1496280575776,4.146818238711486e-06,1.835287049215661e-06,0.0,LB,2.8056733091813566 VEGAMAG,0.02,0.1,1.439769667540478 VEGAMAG,0.39437171473168386 VEGAMAG
1.12,0.575,3.26,4.956322,3.604544,3.909697,4.344673,0.1927069,4.592796,153.15493664933592,4.326970158082295,1.1452597558914792e-06,2.177574388786001e-09,0.0,LB,1.5447504197691286 VEGAMAG,0.02,0.1,1.1725617605860017 VEGAMAG,0.8862756233075286 VEGAMAG
1.12,0.625,3.26,4.958335,3.735685,3.739019,4.357944,0.223073,4.612209,334.4452251943705,4.733835912088523,2.226265724606624e-06,3.975538833036096e-09,0.0,LB,1.8919350644381805 VEGAMAG,0.02,0.1,1.074208086263091 VEGAMAG,0.4445952991093727 VEGAMAG
1.12,0.675,3.26,4.963932,3.859578,3.683079,4.36856,0.2862628,4.643332,435.5740519189404,5.199070421502515,2.820902008183625e-06,7.010080416066731e-09,0.0,LB,2.1680390484978407 VEGAMAG,0.02,0.1,1.156971130541069 VEGAMAG,0.3796372934875547 VEGAMAG
1.12,0.725,3.26,4.969327,3.976105,3.651245,4.376065,0.3596072,4.683836,508.1372115200695,5.743551241371807,3.2683458011638515e-06,1.192045959467108e-08,0.0,LB,2.365218990943898 VEGAMAG,0.02,0.1,1.2317807473234965 VEGAMAG,0.3615103832256761 VEGAMAG
1.12,0.775,3.26,4.971688,4.093941,3.654933,4.378449,0.3448359,4.694977,500.7800278733714,6.5062223319711245,3.250887944712112e-06,2.02799089112942e-08,0.0,LB,2.3333780952972782 VEGAMAG,0.02,0.1,1.2146014334005306 VEGAMAG,0.35544064873852754 VEGAMAG
1.12,0.825,3.26,4.975172,4.212779,3.606688,4.375008,0.5555145,4.719842,627.7142675457019,7.579307025657003,3.970150771876023e-06,3.4340688648104595e-08,1.4484133179544514e-20,LB,2.7153443830513133 VEGAMAG,0.02,0.1,1.3941947814995737 VEGAMAG,0.38235645951390396 VEGAMAG
1.12,0.875,3.26,4.976591,4.334416,3.60227,4.362961,0.5857931,4.725152,641.5669745377892,9.21590098341999,4.053685019463842e-06,5.7872467538761166e-08,4.497720973131682e-20,LB,2.7525263135191524 VEGAMAG,0.02,0.1,1.411660703507538 VEGAMAG,0.38502845405239294 VEGAMAG
1.12,0.925,3.26,4.975898,4.463323,3.598906,4.326341,0.6089708,4.725654,651.4633676801283,12.654034086645046,4.105575093005436e-06,9.6037755146195e-08,4.497720973131682e-20,LB,2.784237931984669 VEGAMAG,0.02,0.1,1.428221433111292 VEGAMAG,0.3902308989932235 VEGAMAG
1.12,0.975,3.26,4.977486,4.699078,3.591738,3.514613,0.6671586,4.725795,673.7596523705893,697.5783606074505,4.225713024244239e-06,1.8375408390982497e-06,0.0,LB,2.851159689648499 VEGAMAG,0.02,0.1,1.4624564352807634 VEGAMAG,0.3999917151177712 VEGAMAG
1.12,0.575,3.28,4.955585,3.60406,3.862086,4.344628,0.1989739,4.594559,187.58149810658847,4.325461989928511,1.3574442430358837e-06,2.173261568006632e-09,0.0,LB,1.6023637645057665 VEGAMAG,0.02,0.1,1.1252140657853027 VEGAMAG,0.757768648502567 VEGAMAG
1.12,0.675,3.28,4.967311,3.857903,3.656183,4.368251,0.349604,4.664373,494.3630466110055,5.196461332544181,3.1661537456670364e-06,6.957897072776781e-09,0.0,LB,2.3399724405653357 VEGAMAG,0.02,0.1,1.2261357385969007 VEGAMAG,0.37071975479444186 VEGAMAG
1.12,0.725,3.28,4.969652,3.975251,3.653564,4.375934,0.3506266,4.681166,502.6850854470087,5.741361596301324,3.2390525946827223e-06,1.187790917225971e-08,0.0,LB,2.3486490797701673 VEGAMAG,0.02,0.1,1.2244450855113098 VEGAMAG,0.3611710226133735 VEGAMAG
1.12,0.775,3.28,4.97376,4.092515,3.625864,4.378169,0.451269,4.708841,573.4175753274621,6.503933617871054,3.6632874658452257e-06,2.0156169415194027e-08,0.0,LB,2.5539697812024995 VEGAMAG,0.02,0.1,1.3160479923529478 VEGAMAG,0.36682119363679155 VEGAMAG
1.12,0.825,3.28,4.975383,4.211339,3.603,4.374679,0.5803319,4.723474,638.7001233032017,7.578223333976643,4.035004282581694e-06,3.413257082036275e-08,5.1838509924980395e-20,LB,2.7482193178208023 VEGAMAG,0.02,0.1,1.4106256588030897 VEGAMAG,0.38644750009384166 VEGAMAG
1.12,0.875,3.28,4.974836,4.333413,3.600401,4.362743,0.5988204,4.724248,646.9787254014833,9.214526004325904,4.07779134728521e-06,5.7639738255932985e-08,2.973052028509428e-20,LB,2.7703139958109557 VEGAMAG,0.02,0.1,1.4210454385665194 VEGAMAG,0.3881127203066659 VEGAMAG
1.12,0.925,3.28,4.975948,4.462524,3.593528,4.326055,0.6491563,4.725036,667.6702109443395,12.659017493002446,4.184513757166806e-06,9.573086872380273e-08,1.897590552342309e-19,LB,2.8357094390076742 VEGAMAG,0.02,0.1,1.4552205377391625 VEGAMAG,0.3989023639298628 VEGAMAG
1.12,0.975,3.28,4.975627,4.698584,3.584993,3.51463,0.7217707,4.723881,693.5982680273326,697.130365367609,4.323435656746495e-06,1.8337367973385784e-06,0.0,LB,2.9218915278819813 VEGAMAG,0.02,0.1,1.5019228599725287 VEGAMAG,0.41608755740374814 VEGAMAG
1.12,0.575,3.3,4.955708,3.603365,3.790927,4.344544,0.2068597,4.600334,261.94493180766096,4.323679563049309,1.8007980014216556e-06,2.1668856823595103e-09,0.0,LB,1.72086043691281 VEGAMAG,0.02,0.1,1.0599882041157782 VEGAMAG,0.550864644533634 VEGAMAG
1.12,0.625,3.3,4.959639,3.734282,3.705049,4.35776,0.250862,4.624682,392.5039213809504,4.730191245785218,2.557896690423913e-06,3.952100682418006e-09,0.0,LB,2.0480256889113746 VEGAMAG,0.02,0.1,1.1160710834851462 VEGAMAG,0.3990626654004181 VEGAMAG
1.12,0.675,3.3,4.96648,3.856828,3.652512,4.368082,0.3561101,4.667492,503.6629443713588,5.19406643264511,3.220067680915953e-06,6.925912492095121e-09,0.0,LB,2.362547532512197 VEGAMAG,0.02,0.1,1.2341608266419368 VEGAMAG,0.3677173776168208 VEGAMAG
1.12,0.725,3.3,4.970825,3.973438,3.656994,4.3756,0.3384345,4.689849,495.3110307725147,5.738216104545992,3.213120403976794e-06,1.1784061489528791e-08,0.0,LB,2.3219523592340807 VEGAMAG,0.02,0.1,1.2113128342894308 VEGAMAG,0.35832084412007026 VEGAMAG
1.12,0.775,3.3,4.974778,4.090732,3.603971,4.377831,0.5723272,4.719405,635.7231109915516,6.500695145750596,4.008039565193425e-06,2.0002625318979472e-08,5.86992442062997e-20,LB,2.739734503865787 VEGAMAG,0.02,0.1,1.4064842635948405 VEGAMAG,0.3855643699241973 VEGAMAG
1.12,0.825,3.3,4.974629,4.210161,3.602543,4.374448,0.5837098,4.721168,640.1842716692719,7.576002337631341,4.035533900956979e-06,3.3968392886179286e-08,1.4515182795271253e-20,LB,2.7519612157334326 VEGAMAG,0.02,0.1,1.4123197894924355 VEGAMAG,0.38660574486613974 VEGAMAG
1.12,0.875,3.3,4.974055,4.3325,3.595725,4.362536,0.6337876,4.720631,661.1012830036997,9.213637045263154,4.1417320622344885e-06,5.743240461916611e-08,7.623291197493219e-20,LB,2.814205554201176 VEGAMAG,0.02,0.1,1.4437515260427591 VEGAMAG,0.3949457488076502 VEGAMAG
1.12,0.925,3.3,4.975454,4.461812,3.585922,4.325797,0.713071,4.721299,690.724721540651,12.663740425144244,4.302204002746925e-06,9.546540074939925e-08,1.7356913912481724e-18,LB,2.9123685304261135 VEGAMAG,0.02,0.1,1.4967354706420721 VEGAMAG,0.4141388016760639 VEGAMAG
1.12,0.975,3.3,4.977364,4.699156,3.577351,3.514518,0.8034048,4.721342,720.1152364953715,697.955927630979,4.461244237555689e-06,1.838861414769448e-06,8.385568470745063e-21,LB,2.9943490137761373 VEGAMAG,0.02,0.1,1.5383530737306872 VEGAMAG,0.42563615816771483 VEGAMAG
1.12,0.575,3.32,4.958015,3.602401,3.755661,4.344429,0.2171449,4.609848,309.54514728374966,4.321168484516259,2.0816465928261355e-06,2.158077316968817e-09,0.0,LB,1.8263797889845124 VEGAMAG,0.02,0.1,1.0611927397337606 VEGAMAG,0.47188250337238835 VEGAMAG
1.12,0.625,3.32,4.962039,3.733502,3.683543,4.357676,0.2856569,4.629405,433.458975319199,4.727775002024148,2.788534358797651e-06,3.939562546951219e-09,0.0,LB,2.1711272261733217 VEGAMAG,0.02,0.1,1.1617743514084844 VEGAMAG,0.3857462340511708 VEGAMAG
1.12,0.675,3.32,4.968567,3.855363,3.656862,4.367851,0.341368,4.671216,493.75897178589537,5.190832319458456,3.1736936287682826e-06,6.882353886178751e-09,0.0,LB,2.3310216202313083 VEGAMAG,0.02,0.1,1.2198621252535502 VEGAMAG,0.36647588282006316 VEGAMAG
1.12,0.725,3.32,4.972168,3.971627,3.619195,4.37528,0.4827383,4.706184,591.0020672626196,5.734695991920608,3.7467869593191392e-06,1.1692570576626696e-08,0.0,LB,2.6111331225695045 VEGAMAG,0.02,0.1,1.344694352549124 VEGAMAG,0.37398546545781786 VEGAMAG
1.12,0.775,3.32,4.974338,4.08928,3.604935,4.377583,0.566149,4.718938,633.0383197655405,6.497262300649951,3.9913333416965465e-06,1.988185948056105e-08,7.623291197493218e-21,LB,2.730467926819201 VEGAMAG,0.02,0.1,1.4015198928121964 VEGAMAG,0.3838281901906748 VEGAMAG
1.12,0.825,3.32,4.975166,4.209096,3.598403,4.374256,0.6108525,4.718622,652.0651654537949,7.57341403239018,4.097236189140881e-06,3.382423632577418e-08,3.5320960857268404e-20,LB,2.791985801207284 VEGAMAG,0.02,0.1,1.4336935172980558 VEGAMAG,0.39399762953203576 VEGAMAG
1.12,0.875,3.32,4.974871,4.331446,3.587473,4.362327,0.6993799,4.718958,685.976124047595,9.211333364397472,4.2732175169162334e-06,5.719512322454603e-08,1.1996443403219364e-18,LB,2.8964820180798343 VEGAMAG,0.02,0.1,1.4880665663271941 VEGAMAG,0.41086275938562955 VEGAMAG
1.12,0.925,3.32,4.974236,4.460967,3.577743,4.325553,0.7948239,4.719506,717.9050362367716,12.665635924083594,4.436719781444695e-06,9.515398915552874e-08,2.3141020626352138e-17,LB,2.9930658727956594 VEGAMAG,0.02,0.1,1.538933567723636 VEGAMAG,0.42760605472598523 VEGAMAG
1.12,0.975,3.32,4.975922,4.699023,3.566248,3.514471,0.9344528,4.723986,756.6481943151648,697.9993207585286,4.652463771641261e-06,1.8381967757357083e-06,1.276975336670453e-18,LB,3.115144837702213 VEGAMAG,0.02,0.1,1.605640900157812 VEGAMAG,0.4530964752328659 VEGAMAG
1.12,0.575,3.34,4.961688,3.600239,3.712123,4.344085,0.2505274,4.637459,380.3688994621359,4.317252006299346,2.507841010033165e-06,2.1374698622105023e-09,0.0,LB,2.00825096313706 VEGAMAG,0.02,0.1,1.1008785568954238 VEGAMAG,0.40264990184389227 VEGAMAG
1.12,0.625,3.34,4.962285,3.732111,3.661537,4.357488,0.3346858,4.641586,480.7851000078445,4.724287292699941,3.0575882446161266e-06,3.916417657921755e-09,0.0,LB,2.309397579354621 VEGAMAG,0.02,0.1,1.2165530282927062 VEGAMAG,0.3770591178408367 VEGAMAG
1.12,0.675,3.34,4.968903,3.853512,3.663069,4.367566,0.3236689,4.677119,480.2363173372674,5.18658261512223,3.1091523270293867e-06,6.827913333644753e-09,0.0,LB,2.286019366011428 VEGAMAG,0.02,0.1,1.1991318157151576 VEGAMAG,0.3641588793312278 VEGAMAG
1.12,0.725,3.34,4.973707,3.969807,3.606723,4.374988,0.5543015,4.70962,626.7985743540365,5.730398177140381,3.944164319750587e-06,1.160293875851906e-08,7.623291197493218e-21,LB,2.7178475617763076 VEGAMAG,0.02,0.1,1.3968533244717163 VEGAMAG,0.38513165134240746 VEGAMAG
1.12,0.775,3.34,4.973336,4.087894,3.602401,4.377368,0.583237,4.714221,639.4594355697336,6.493331870738539,4.018602036554912e-06,1.9769696401118623e-08,7.623291197493218e-21,LB,2.7571516586184552 VEGAMAG,0.02,0.1,1.4168735652758813 VEGAMAG,0.3906819841228071 VEGAMAG
1.12,0.825,3.34,4.974439,4.207923,3.590779,4.374068,0.6694037,4.714523,674.4348446440441,7.56974064628793,4.203451104787461e-06,3.366735512718337e-08,2.8162584605906608e-19,LB,2.867881186781852 VEGAMAG,0.02,0.1,1.4747627358162707 VEGAMAG,0.40899540519180655 VEGAMAG
1.12,0.875,3.34,4.974325,4.330465,3.579184,4.362131,0.7775811,4.716321,712.1787318854871,9.209204138682969,4.40540661924598e-06,5.6978892028472135e-08,1.2926546400262645e-17,LB,2.981259332670861 VEGAMAG,0.02,0.1,1.5339637097202108 VEGAMAG,0.4277338640553974 VEGAMAG
1.12,0.925,3.34,4.97572,4.459642,3.566252,4.325085,0.9328406,4.722972,756.4722478429701,12.673600118311285,4.644521739381368e-06,9.463635397162833e-08,1.945326529015688e-15,LB,3.115566607256067 VEGAMAG,0.02,0.1,1.6060821996664287 VEGAMAG,0.45355228817827165 VEGAMAG
1.12,0.575,3.36,4.965881,3.598007,3.675261,4.343739,0.3140061,4.65847,452.3618796733651,4.313044112498037,2.927864675717645e-06,2.1163914579954133e-09,0.0,LB,2.213122869554841 VEGAMAG,0.02,0.1,1.172867532310593 VEGAMAG,0.3733239846336245 VEGAMAG
1.12,0.625,3.36,4.966376,3.729165,3.666706,4.356989,0.3188538,4.660649,471.09663269632375,4.71912303245234,3.0349462222817106e-06,3.865449465982832e-09,0.0,LB,2.2667002720992335 VEGAMAG,0.02,0.1,1.193867438844467 VEGAMAG,0.36956548625153296 VEGAMAG
1.12,0.675,3.36,4.971693,3.851448,3.623931,4.367234,0.4614225,4.691777,576.5447210337226,5.18220155144166,3.6527251931448058e-06,6.767464713862117e-09,0.0,LB,2.5775562805295147 VEGAMAG,0.02,0.1,1.3314152218733633 VEGAMAG,0.37599381844116153 VEGAMAG
1.12,0.725,3.36,4.97326,3.968062,3.607488,4.37471,0.5494135,4.709057,624.1428503950276,5.726236751757699,3.929967872218099e-06,1.151805107475435e-08,0.0,LB,2.7125053702103563 VEGAMAG,0.02,0.1,1.3949039903606653 VEGAMAG,0.3857296011795508 VEGAMAG
1.12,0.775,3.36,4.973058,4.086462,3.595912,4.377144,0.6297913,4.711027,658.7247783334082,6.489314164679251,4.114451998810249e-06,1.965395693013231e-08,4.6385528530203415e-20,LB,2.8183773274787183 VEGAMAG,0.02,0.1,1.448774980653299 VEGAMAG,0.4006070169929943 VEGAMAG
1.12,0.825,3.36,4.973906,4.206666,3.58206,4.373844,0.7476228,4.712694,702.5528501716362,7.566600416865151,4.346853463860228e-06,3.349754660314468e-08,4.615965024072769e-18,LB,2.952811232615804 VEGAMAG,0.02,0.1,1.5190914724282745 VEGAMAG,0.422989897923971 VEGAMAG
1.12,0.875,3.36,4.97531,4.32876,3.567145,4.361741,0.9192174,4.719184,752.8630798347108,9.207700828586145,4.6234482398018495e-06,5.658170107922511e-08,1.397180479861344e-15,LB,3.107388628756129 VEGAMAG,0.02,0.1,1.602259420229889 VEGAMAG,0.4529668148818511 VEGAMAG
1.12,0.525,3.38,4.956518,3.460196,3.771372,4.328374,0.2179758,4.617457,284.1613451848353,3.9501028170020143,1.93414932267256e-06,1.1232488949312823e-09,0.0,LB,1.7992477954634822 VEGAMAG,0.02,0.1,1.081686322751756 VEGAMAG,0.528959582041062 VEGAMAG
1.12,0.575,3.38,4.965877,3.596793,3.675776,4.343591,0.3086674,4.659438,451.75919411552456,4.309946706093172,2.929321235936063e-06,2.105561834666544e-09,0.0,LB,2.207571804905938 VEGAMAG,0.02,0.1,1.1692562004634155 VEGAMAG,0.3711878000471913 VEGAMAG
1.12,0.625,3.38,4.968105,3.726477,3.672869,4.356544,0.3044484,4.673204,458.88091961986777,4.714201047183039,2.987328622484594e-06,3.8197329409578725e-09,0.0,LB,2.2214064775945666 VEGAMAG,0.02,0.1,1.1721100690971387 VEGAMAG,0.3656921250468226 VEGAMAG
1.12,0.675,3.38,4.971309,3.849083,3.610994,4.366846,0.5294194,4.699091,613.4215089903713,5.1773496993961965,3.855875475238706e-06,6.698074905401485e-09,0.0,LB,2.683701434884779 VEGAMAG,0.02,0.1,1.3815710791060865 VEGAMAG,0.38401794666372724 VEGAMAG
1.12,0.725,3.38,4.972982,3.966359,3.603063,4.374436,0.5786713,4.706104,636.9538983940545,5.722231187089458,3.993493666521448e-06,1.1435285185948797e-08,4.879580751091318e-21,LB,2.752954384244768 VEGAMAG,0.02,0.1,1.415642840988206 VEGAMAG,0.3916762876950919 VEGAMAG
1.12,0.775,3.38,4.972664,4.084972,3.586714,4.376899,0.70238,4.710243,687.0257264362014,6.485505022569967,4.2583171147510976e-06,1.9532777365121842e-08,8.715303378491851e-19,LB,2.90825387856151 VEGAMAG,0.02,0.1,1.496309728405153 VEGAMAG,0.41646901951450155 VEGAMAG
1.12,0.825,3.38,4.974874,4.20467,3.569853,4.373434,0.8839303,4.715789,743.2330267751503,7.563501545921928,4.568251442197916e-06,3.321781025389936e-08,4.739172420032477e-16,LB,3.079272097525989 VEGAMAG,0.02,0.1,1.5872942974704152 VEGAMAG,0.4477822704492951 VEGAMAG
1.12,0.375,3.4,4.988436,3.056868,3.642503,4.282736,0.428155,4.82368,532.7396241799622,3.0657702108741542,3.600053874534011e-06,2.0060511389002288e-10,9.953194924824781e-14,LB,2.415148011892171 VEGAMAG,0.02,0.1,1.2464347036569134 VEGAMAG,0.3494648830786917 VEGAMAG
1.12,0.525,3.4,4.964803,3.456705,3.7011,4.327727,0.2751564,4.651365,401.3432840233831,3.945993813199979,2.639830242913487e-06,1.1052206736648892e-09,0.0,LB,2.0606641508266597 VEGAMAG,0.02,0.1,1.1148002799103618 VEGAMAG,0.38717287543201806 VEGAMAG
1.12,0.575,3.4,4.966993,3.594468,3.677602,4.343195,0.3022885,4.669005,449.3233622354193,4.306272416524057,2.927554575893048e-06,2.083535958085065e-09,0.0,LB,2.1894411380697463 VEGAMAG,0.02,0.1,1.157983630550734 VEGAMAG,0.36513192309770015 VEGAMAG
1.12,0.625,3.4,4.971341,3.723724,3.623608,4.356062,0.4680267,4.691134,577.9975532619891,4.709717956560356,3.6588196261203217e-06,3.7729321917271525e-09,0.0,LB,2.57802035746837 VEGAMAG,0.02,0.1,1.330502400352298 VEGAMAG,0.3740433068968674 VEGAMAG
1.12,0.675,3.4,4.972292,3.84677,3.610173,4.366441,0.5332757,4.702427,615.7678356685819,5.17322538513889,3.873191766734637e-06,6.630343063375475e-09,0.0,LB,2.6909217452519654 VEGAMAG,0.02,0.1,1.3851799739747184 VEGAMAG,0.3849132423128099 VEGAMAG
1.12,0.725,3.4,4.972625,3.964393,3.593585,4.374098,0.6454196,4.70745,665.7037447904935,5.718169174480199,4.142828926859621e-06,1.1338588652274054e-08,7.623291197493219e-20,LB,2.8409969211413513 VEGAMAG,0.02,0.1,1.460769001911385 VEGAMAG,0.40464617875019093 VEGAMAG
1.12,0.775,3.4,4.974003,4.082722,3.574561,4.37648,0.8268375,4.711931,727.0980836287536,6.481245914909643,4.471703504344177e-06,1.9344388246574873e-08,6.94004856296105e-17,LB,3.0302328121064837 VEGAMAG,0.02,0.1,1.5609217602839986 VEGAMAG,0.4382832249532953 VEGAMAG
1.12,0.375,3.42,4.988175,3.127497,3.627129,4.292429,0.493431,4.82446,571.7853185504966,3.1819569529143665,3.821747586634018e-06,2.9630160229607155e-10,4.067078073858037e-12,C,2.537076091888787 VEGAMAG,0.02,0.1,1.3045127338389484 VEGAMAG,0.35932581569362965 VEGAMAG
1.12,0.425,3.42,4.987384,3.184494,3.5693,4.299426,0.9486787,4.82436,748.1143753760193,3.2880347591839056,4.788604838367993e-06,3.321016245094777e-10,1.2394599820551937e-07,C,3.0764806128924196 VEGAMAG,0.02,0.1,1.5818239389357014 VEGAMAG,0.4403190696432502 VEGAMAG
1.12,0.575,3.42,4.973557,3.589098,3.689593,4.34221,0.2878507,4.713619,426.9716109084355,4.29919555434639,2.863268002625745e-06,2.032787586636769e-09,0.0,LB,2.107006638688098 VEGAMAG,0.02,0.1,1.119838737630443 VEGAMAG,0.3607101016014891 VEGAMAG
1.12,0.625,3.42,4.975753,3.719211,3.621308,4.355252,0.4905954,4.72268,586.5310393256709,4.702836714223443,3.752036028582014e-06,3.6964258609868083e-09,0.0,LB,2.5885367969245165 VEGAMAG,0.02,0.1,1.3311821795623302 VEGAMAG,0.3673133141014706 VEGAMAG
1.12,0.675,3.42,4.977717,3.842373,3.601071,4.365637,0.6031343,4.720842,644.8177739722271,5.166186735447004,4.042741754420926e-06,6.500623297809715e-09,1.1579038806301031e-20,LB,2.764646842911219 VEGAMAG,0.02,0.1,1.4183949560749376 VEGAMAG,0.38772365669579534 VEGAMAG
1.12,0.725,3.42,4.975624,3.960529,3.578464,4.373367,0.791317,4.721957,715.1349444775349,5.712001331438923,4.430594458743661e-06,1.1145177768960369e-08,2.920401140944821e-17,LB,2.986840871860925 VEGAMAG,0.02,0.1,1.5361323227507218 VEGAMAG,0.4273573221508764 VEGAMAG
1.12,0.375,3.44,4.987466,3.201314,3.590201,4.301281,0.7266137,4.825,679.2098883426314,3.328843668558639,4.415928164975339e-06,4.2816878250787175e-10,3.9489488591109765e-07,C,2.863969179843009 VEGAMAG,0.02,0.1,1.4681849912435085 VEGAMAG,0.4004239645609575 VEGAMAG
1.12,0.375,3.46,4.985888,3.466869,3.576054,4.329958,0.8676844,4.82488,726.23303453112,3.991304851605805,4.6720770890308506e-06,1.912903227876671e-09,4.645446998644044e-06,C,3.002358919801723 VEGAMAG,0.02,0.1,1.5401839472575074 VEGAMAG,0.42286195351471156 VEGAMAG
1.1,0.975,2.72,4.892814,4.645384,4.110791,3.51751,0.1710886,4.232987,54.67288606805674,647.0442765590619,1.4927084798984164e-06,1.4601047035756904e-06,0.0,EB,2.1292222611275227 VEGAMAG,0.02,0.1,2.074883138122483 VEGAMAG,2.035656612493847 VEGAMAG
1.1,0.975,2.74,4.893055,4.645537,4.117728,3.517509,0.1691513,4.234545,53.77829139300327,647.179869344319,1.4934441980421835e-06,1.4610127299431784e-06,0.0,LB,2.1183690004561138 VEGAMAG,0.02,0.1,2.072067838453131 VEGAMAG,2.039132635435148 VEGAMAG
